ASV_ID,taxonomy,mean_Prob,mean_Cop_pro,mean_Cop_ctr
Zotu32,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Halopseudomonas",0.03,1.6576190476190478,2.3257575757575757
Zotu60,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus",3.9488888888888884,0.00380952380952381,0.0024242424242424242
Zotu70,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus",3.263333333333333,0.003333333333333334,0.0018181818181818186
Zotu19,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio",0.0033333333333333335,0.016190476190476193,3.1060606060606055
Zotu35,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Pseudoalteromonadaceae,g:Pseudoalteromonas",0.02666666666666666,2.579047619047619,0.44818181818181824
Zotu11,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.11222222222222221,1.3833333333333333,1.0796969696969698
Zotu20,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio",0.0044444444444444444,0.01761904761904762,2.513333333333333
Zotu48,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Neptuniibacter",0.01,0.898095238095238,1.323939393939394
Zotu91,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Bacillus",2.131111111111111,0.0014285714285714288,0.003333333333333334
Zotu33,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alteromonas",0.025555555555555557,1.3542857142857145,0.750909090909091
Zotu58,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",2.038888888888889,0.021904761904761906,0.004242424242424243
Zotu80,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Proteus",2.057777777777778,0.0028571428571428576,0.0018181818181818186
Zotu45,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",2.0166666666666666,0.02142857142857143,0.004545454545454546
Zotu54,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Pseudoalteromonadaceae,g:Pseudoalteromonas",0.015555555555555557,1.6314285714285715,0.31060606060606055
Zotu94,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus",1.8411111111111111,4.7619047619047624e-4,0.0018181818181818182
Zotu18,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alteromonas",0.014444444444444444,1.7861904761904763,0.04090909090909091
Zotu15,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.03666666666666666,1.4304761904761905,0.25757575757575757
Zotu96,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus",1.7077777777777778,0.004285714285714286,0.0018181818181818182
Zotu66,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",1.687777777777778,0.01380952380952381,0.005454545454545455
Zotu46,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas",0.03666666666666667,0.6209523809523809,1.0293939393939393
Zotu65,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",1.5655555555555554,0.024761904761904763,0.0027272727272727275
Zotu110,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus",1.2777777777777777,0.005714285714285715,0.0012121212121212121
Zotu26,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.041111111111111105,0.8709523809523809,0.3348484848484849
Zotu103,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae",1.1622222222222223,0.0033333333333333335,0.008181818181818182
Zotu62,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",1.1377777777777778,0.00380952380952381,0.0027272727272727275
Zotu40,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio",0.0011111111111111111,0.005238095238095239,1.0639393939393937
Zotu76,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",1.047777777777778,0.004285714285714286,0.0036363636363636372
Zotu81,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Pseudoalteromonadaceae,g:Pseudoalteromonas",0.008888888888888889,0.8604761904761905,0.17545454545454545
Zotu180,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0.0044444444444444444,0.6957142857142858,0.3445454545454545
Zotu61,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",1.0244444444444445,0.0028571428571428576,0.004242424242424242
Zotu25,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.016666666666666666,0.83952380952380945,0.1606060606060606
Zotu27,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae",0.15888888888888889,0.5052380952380953,0.24818181818181817
Zotu100,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas",0.005555555555555557,0.5580952380952381,0.3430303030303031
Zotu16,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Caulobacterales,f:Maricaulaceae,g:Hyphobacterium",0.11888888888888889,0.1242857142857143,0.6460606060606059
Zotu98,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Pseudoalteromonadaceae,g:Pseudoalteromonas",0.01,0.7590476190476191,0.11848484848484847
Zotu93,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Pseudoalteromonadaceae,g:Pseudoalteromonas",0.008888888888888889,0.7195238095238095,0.1572727272727273
Zotu561,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae",0.008888888888888889,0.7176190476190476,0.13999999999999999
Zotu4,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.1277777777777778,0.4528571428571428,0.2793939393939394
Zotu2078,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.08888888888888888,0.631904761904762,0.13393939393939394
Zotu139,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus",0.8500000000000001,4.7619047619047624e-4,3.0303030303030303e-4
Zotu135,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Proteus",0.7855555555555555,0.012857142857142857,0.003333333333333334
Zotu1299,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.008888888888888889,0.47619047619047616,0.30696969696969695
Zotu72,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.7777777777777778,0.004761904761904762,0.0024242424242424242
Zotu1943,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0.0033333333333333335,0.3247619047619048,0.44575757575757574
Zotu55,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio",0,0.005714285714285715,0.7351515151515151
Zotu43,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.03888888888888889,0.41952380952380947,0.25999999999999995
Zotu588,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae",0.09777777777777777,0.5033333333333333,0.11
Zotu44,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.048888888888888885,0.4457142857142857,0.21393939393939396
Zotu157,"d:Bacteria,p:Bacillota,c:Bacilli",0.63,0.0014285714285714288,0.0015151515151515154
Zotu101,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Marinobacter",0.0044444444444444444,0.05761904761904761,0.5503030303030303
Zotu896,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0,0.1733333333333333,0.4309090909090909
Zotu2196,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alteromonas",0.008888888888888889,0.5342857142857144,0.05848484848484848
Zotu147,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0.008888888888888889,0.42000000000000004,0.1703030303030303
Zotu52,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae,g:Celeribacter",0.013333333333333334,0.30047619047619045,0.2812121212121212
Zotu112,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae",0.037777777777777785,0.4957142857142856,0.04606060606060605
Zotu71,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio",0,0.0033333333333333335,0.5733333333333335
Zotu677,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Neptuniibacter",0.0022222222222222222,0.07095238095238095,0.4784848484848484
Zotu2074,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Pseudoalteromonadaceae,g:Pseudoalteromonas",0.0011111111111111111,0.4904761904761905,0.057272727272727274
Zotu158,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Providencia",0.5422222222222222,0.001904761904761905,0.00393939393939394
Zotu196,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.5466666666666667,4.7619047619047624e-4,6.060606060606061e-4
Zotu996,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.01333333333333333,0.23904761904761904,0.29181818181818187
Zotu197,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus",0.5366666666666666,0.0014285714285714288,9.090909090909091e-4
Zotu1825,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.5333333333333333,4.7619047619047624e-4,0.0015151515151515154
Zotu104,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.5288888888888889,0.0014285714285714288,6.060606060606061e-4
Zotu1650,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Neptuniibacter",0.0011111111111111111,0.08476190476190476,0.4387878787878788
Zotu99,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.5233333333333333,0,9.090909090909091e-4
Zotu74,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio",0.0022222222222222222,0.005714285714285713,0.5139393939393939
Zotu250,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.5166666666666666,0,0.0012121212121212121
Zotu90,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.4888888888888889,0.0028571428571428576,9.090909090909091e-4
Zotu226,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales",0.48444444444444446,0.0014285714285714288,0
Zotu107,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.48,0.0028571428571428576,0.0024242424242424242
Zotu184,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales",0.48333333333333334,4.7619047619047624e-4,3.0303030303030303e-4
Zotu823,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.0022222222222222222,0.13380952380952382,0.34151515151515155
Zotu1733,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.47000000000000003,0.0014285714285714288,6.060606060606061e-4
Zotu77,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio",0,0.0033333333333333335,0.46151515151515154
Zotu133,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae",0.011111111111111113,0.44571428571428573,0.00393939393939394
Zotu282,"d:Bacteria,p:Bacillota,c:Bacilli",0.4577777777777778,9.523809523809525e-4,6.060606060606061e-4
Zotu130,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas",0.0033333333333333335,0.24809523809523815,0.20575757575757572
Zotu181,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.44888888888888884,4.7619047619047624e-4,0
Zotu1607,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales",0.0011111111111111111,0.14523809523809525,0.29878787878787877
Zotu235,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.44333333333333336,0,3.0303030303030303e-4
Zotu563,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.008888888888888889,0.32857142857142857,0.08515151515151514
Zotu716,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda",0.014444444444444444,0.26095238095238094,0.1412121212121212
Zotu140,"d:Bacteria,p:Bacillota,c:Bacilli",0.41111111111111115,4.7619047619047624e-4,6.060606060606061e-4
Zotu1735,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Pseudoalteromonadaceae",0,0.23428571428571432,0.1778787878787879
Zotu2210,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alteromonas",0.0011111111111111111,0.2533333333333334,0.15545454545454543
Zotu257,"d:Bacteria,p:Bacillota,c:Bacilli",0.40333333333333343,0.0014285714285714288,6.060606060606061e-4
Zotu288,"d:Bacteria,p:Bacillota,c:Bacilli",0.4033333333333333,9.523809523809525e-4,6.060606060606061e-4
Zotu108,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.4022222222222222,9.523809523809525e-4,6.060606060606061e-4
Zotu113,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alteromonas",0.0033333333333333335,0.36666666666666664,0.03272727272727272
Zotu49,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Alteromonas",0.0022222222222222222,0.3952380952380953,0.004848484848484849
Zotu97,"d:Bacteria,p:Pseudomonadota",0.0044444444444444444,0.05523809523809524,0.33515151515151526
Zotu222,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.3933333333333333,0,0
Zotu764,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.0044444444444444444,0.10904761904761906,0.27060606060606057
Zotu155,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae",0.0033333333333333335,0.3352380952380953,0.04515151515151515
Zotu742,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0.023333333333333334,0.2976190476190476,0.060909090909090906
Zotu568,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.3711111111111111,9.523809523809525e-4,6.060606060606061e-4
Zotu198,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Stenotrophomonas",0.36777777777777776,9.523809523809525e-4,3.0303030303030303e-4
Zotu85,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.012222222222222221,0.2733333333333333,0.07666666666666666
Zotu1433,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae",0.0011111111111111111,0.1476190476190476,0.2121212121212121
Zotu253,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus",0.35666666666666663,0.001904761904761905,3.0303030303030303e-4
Zotu3,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Bizionia",0.09000000000000001,0.19095238095238096,0.07727272727272726
Zotu276,"d:Bacteria,p:Bacillota,c:Bacilli",0.35666666666666663,4.7619047619047624e-4,0
Zotu1330,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae",0.0033333333333333335,0.34523809523809523,0.008484848484848484
Zotu890,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0.021111111111111112,0.2857142857142857,0.04666666666666667
Zotu31,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Cryomorphaceae,g:Owenweeksia",0.03222222222222222,0.2152380952380952,0.10484848484848487
Zotu262,"d:Bacteria,p:Bacillota,c:Bacilli",0.3477777777777778,4.7619047619047624e-4,3.0303030303030303e-4
Zotu38,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales,f:Rhizobiaceae,g:Martelella",0.04,0.2423809523809524,0.06515151515151514
Zotu316,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae",0.34555555555555556,4.7619047619047624e-4,3.0303030303030303e-4
Zotu283,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus",0.3433333333333333,0,3.0303030303030303e-4
Zotu341,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.33222222222222225,0.004285714285714286,0.0030303030303030307
Zotu189,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Halopseudomonas",0,0.07333333333333333,0.26606060606060605
Zotu2032,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Neptuniibacter",0.0011111111111111111,0.1742857142857143,0.16363636363636364
Zotu556,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales",0.0011111111111111111,0.09666666666666665,0.2384848484848485
Zotu83,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae",0.005555555555555557,0.32190476190476186,0.005454545454545455
Zotu1123,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus",0.3277777777777777,0.002380952380952381,0.002121212121212121
Zotu274,"d:Bacteria,p:Bacillota,c:Bacilli",0.32777777777777783,9.523809523809525e-4,3.0303030303030303e-4
Zotu200,"d:Bacteria,p:Bacillota,c:Bacilli",0.31777777777777777,4.7619047619047624e-4,3.0303030303030303e-4
Zotu220,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae",0.3055555555555556,9.523809523809525e-4,6.060606060606061e-4
Zotu1717,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales",0.045555555555555564,0.20857142857142857,0.052727272727272734
Zotu123,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.3033333333333333,4.7619047619047624e-4,6.060606060606061e-4
Zotu162,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Vibrionales,f:Vibrionaceae,g:Vibrio",0.0011111111111111111,0.12523809523809526,0.173030303030303
Zotu154,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae",0.0044444444444444444,0.26333333333333325,0.029393939393939396
Zotu242,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Bacillus",0.29555555555555557,4.7619047619047624e-4,3.0303030303030303e-4
Zotu28,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales,f:Stappiaceae,g:Stappia",0.007777777777777778,0.10047619047619048,0.18484848484848487
Zotu704,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.0033333333333333335,0.11904761904761904,0.1706060606060606
Zotu209,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae",0.2788888888888889,0,0.0018181818181818186
Zotu212,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae",0.2777777777777778,4.7619047619047624e-4,3.0303030303030303e-4
Zotu1199,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae",0.0033333333333333335,0.24761904761904766,0.023030303030303026
Zotu211,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.2733333333333334,0,3.0303030303030303e-4
Zotu633,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus",0.27111111111111114,0,0
Zotu134,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodospirillales,f:Thalassospiraceae,g:Thalassospira",0.006666666666666667,0.16428571428571428,0.1
Zotu69,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.02,0.12047619047619049,0.12696969696969695
Zotu277,"d:Bacteria,p:Bacillota,c:Bacilli",0.26666666666666666,0,0
Zotu92,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.008888888888888889,0.21047619047619048,0.04727272727272728
Zotu2195,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.2588888888888889,0,3.0303030303030303e-4
Zotu186,"d:Bacteria,p:Bacillota,c:Bacilli",0.2577777777777778,4.7619047619047624e-4,0
Zotu1492,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae",0.0044444444444444444,0.24523809523809528,0.007272727272727273
Zotu391,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.2466666666666667,0.00380952380952381,0.005151515151515152
Zotu337,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0.0033333333333333335,0.1976190476190476,0.052121212121212124
Zotu217,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.25222222222222224,0,0
Zotu167,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae",0.007777777777777778,0.053809523809523814,0.18999999999999992
Zotu185,"d:Bacteria,p:Bacillota,c:Bacilli",0.2466666666666667,9.523809523809525e-4,6.060606060606061e-4
Zotu266,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Xanthomonadales,f:Xanthomonadaceae,g:Stenotrophomonas",0.23777777777777778,0,6.060606060606061e-4
Zotu239,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Enterobacteriaceae",0.23444444444444446,0.0014285714285714288,6.060606060606061e-4
Zotu867,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales",0.23444444444444446,9.523809523809525e-4,6.060606060606061e-4
Zotu2231,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae",0,0.13285714285714284,0.0993939393939394
Zotu284,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter",0.23222222222222222,0,0
