ASV_ID,taxonomy,mean_Prob,mean_Cop_pro,mean_Cop_ctr
Zotu1958,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales",0.0044444444444444444,0.3911111111111111,0.19472222222222224
Zotu27,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae",0.06555555555555555,0.1088888888888889,0.4138888888888889
Zotu1733,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.5766666666666667,0.003888888888888889,0.0027777777777777775
Zotu226,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales",0.5566666666666666,5.555555555555556e-4,0.0019444444444444446
Zotu277,"d:Bacteria,p:Bacillota,c:Bacilli",0.5533333333333333,0.001666666666666667,5.555555555555556e-4
Zotu140,"d:Bacteria,p:Bacillota,c:Bacilli",0.5433333333333334,0.0013888888888888892,0.0016666666666666668
Zotu151,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales",0.0011111111111111111,0.5019444444444444,0.03972222222222222
Zotu1077,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae",0,0.4169444444444445,0.125
Zotu138,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Cryomorphaceae",0,0.4838888888888888,0.043333333333333335
Zotu38,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Hyphomicrobiales,f:Rhizobiaceae,g:Martelella",0.021111111111111112,0.1211111111111111,0.3811111111111111
Zotu274,"d:Bacteria,p:Bacillota,c:Bacilli",0.4944444444444444,2.777777777777778e-4,5.555555555555556e-4
Zotu196,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.49,5.555555555555556e-4,0.0011111111111111111
Zotu181,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.47444444444444445,0,5.555555555555556e-4
Zotu222,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.4677777777777778,5.555555555555556e-4,5.555555555555556e-4
Zotu235,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.4522222222222222,0.0011111111111111111,2.777777777777778e-4
Zotu1669,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.0044444444444444444,0.31555555555555553,0.13277777777777777
Zotu135,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Proteus",0.4477777777777778,0.0027777777777777783,0.001666666666666667
Zotu316,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae",0.44,0.0011111111111111111,5.555555555555556e-4
Zotu1580,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.0044444444444444444,0.27666666666666667,0.15305555555555556
Zotu568,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.431111111111111,0.0011111111111111111,0.001666666666666667
Zotu105,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.0011111111111111111,0.2916666666666667,0.13861111111111113
Zotu262,"d:Bacteria,p:Bacillota,c:Bacilli",0.4211111111111111,2.777777777777778e-4,0.0019444444444444446
Zotu158,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Enterobacterales,f:Morganellaceae,g:Providencia",0.41444444444444445,5.555555555555556e-4,8.333333333333334e-4
Zotu46,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Pseudomonadales,f:Pseudomonadaceae,g:Pseudomonas",0.006666666666666665,0.30222222222222217,0.10583333333333332
Zotu168,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.41000000000000003,0.0019444444444444448,8.333333333333334e-4
Zotu1422,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda",0.0011111111111111111,0.3186111111111111,0.09055555555555556
Zotu1344,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0.0044444444444444444,0.26055555555555554,0.14083333333333334
Zotu185,"d:Bacteria,p:Bacillota,c:Bacilli",0.4,0.0019444444444444448,0.0013888888888888892
Zotu2254,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae,g:Paraglaciecola",0.007777777777777778,0.24166666666666664,0.15222222222222223
Zotu85,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.005555555555555557,0.2422222222222222,0.1522222222222222
Zotu283,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus",0.39333333333333337,2.777777777777778e-4,0.0013888888888888892
Zotu535,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.01111111111111111,0.21666666666666665,0.155
Zotu1917,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae",0.008888888888888889,0.2680555555555556,0.09861111111111112
Zotu52,"d:Bacteria,p:Pseudomonadota,c:Alphaproteobacteria,o:Rhodobacterales,f:Roseobacteraceae,g:Celeribacter",0.007777777777777778,0.06111111111111111,0.29
Zotu5,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Oceanospirillaceae,g:Neptuniibacter",0.04555555555555556,0.07166666666666668,0.24083333333333334
Zotu267,"d:Bacteria,p:Bacillota,c:Bacilli",0.3522222222222222,0.0013888888888888892,5.555555555555556e-4
Zotu562,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0.01,0.21138888888888888,0.13249999999999998
Zotu200,"d:Bacteria,p:Bacillota,c:Bacilli",0.35222222222222216,2.777777777777778e-4,0.0011111111111111111
Zotu1610,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae",0.013333333333333334,0.1388888888888889,0.1997222222222222
Zotu1861,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae,g:Muricauda",0.0022222222222222222,0.27194444444444443,0.07750000000000001
Zotu217,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.34,8.333333333333334e-4,0.0011111111111111111
Zotu253,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus",0.33222222222222225,0.0011111111111111111,8.333333333333334e-4
Zotu381,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.3311111111111111,0.0011111111111111111,0.0011111111111111111
Zotu148,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.3277777777777777,0.0019444444444444446,0.0011111111111111111
Zotu186,"d:Bacteria,p:Bacillota,c:Bacilli",0.3233333333333333,0.0011111111111111111,5.555555555555556e-4
Zotu139,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Enterococcaceae,g:Enterococcus",0.3188888888888889,0.0025,8.333333333333334e-4
Zotu364,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.32,8.333333333333334e-4,2.777777777777778e-4
Zotu147,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria",0.005555555555555557,0.28055555555555556,0.03305555555555555
Zotu176,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.31555555555555553,0.0011111111111111111,5.555555555555556e-4
Zotu973,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae",0,0.2483333333333333,0.06833333333333332
Zotu153,"d:Bacteria,p:Bacteroidota",0.0033333333333333335,0.2597222222222222,0.04222222222222223
Zotu380,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.29555555555555557,0,2.777777777777778e-4
Zotu287,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.2833333333333333,2.777777777777778e-4,5.555555555555556e-4
Zotu251,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae",0.28222222222222226,0.0011111111111111111,2.777777777777778e-4
Zotu341,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.2777777777777778,0.001666666666666667,0.0013888888888888892
Zotu1123,"d:Bacteria,p:Bacillota,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactiplantibacillus",0.27666666666666667,0.0011111111111111111,0.001666666666666667
Zotu1330,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Alteromonadales,f:Alteromonadaceae",0.005555555555555557,0.18305555555555555,0.0888888888888889
Zotu286,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.0033333333333333335,0.13555555555555557,0.1358333333333333
Zotu1365,"d:Bacteria,p:Pseudomonadota,c:Gammaproteobacteria,o:Oceanospirillales,f:Halomonadaceae,g:Halomonas",0.0044444444444444444,0.16083333333333333,0.10861111111111113
Zotu144,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.26666666666666666,0.0038888888888888896,0.0019444444444444448
Zotu152,"d:Bacteria,p:Bacteroidota,c:Flavobacteriia,o:Flavobacteriales,f:Flavobacteriaceae",0.0022222222222222222,0.16166666666666665,0.10361111111111111
Zotu391,"d:Bacteria,p:Bacillota,c:Bacilli,o:Caryophanales,f:Bacillaceae,g:Weizmannia",0.2533333333333333,0.011944444444444447,0.001666666666666667
